pkg,name,value
pals,pals::brewer.spectral,1
pals,pals::brewer.paired,1
pals,pals::kovesi.diverging_gkr_60_10_c40,1
pals,pals::kovesi.diverging_bwr_40_95_c42,1
pals,pals::kovesi.linear_ternary_green_0_46_c42,1
pals,pals::ocean.algae,1
pals,pals::kovesi.diverging_cwm_80_100_c22,1
pals,pals::ocean.amp,1
pals,pals::glasbey,1
pals,pals::ocean.curl,1
pals,pals::stevens.greenblue,1
pals,pals::kovesi.linear_bmy_10_95_c71,1
pals,pals::kovesi.cyclic_mrybm_35_75_c68_s25,1
pals,pals::brewer.orrd,1
papeR,papeR::summarize_numeric,19
papeR,papeR::toLatex,2
papeR,papeR::convert.labels,1
papeR,papeR::summarise,16
papeR,papeR::labels<-,0
papeR,papeR::latex.table.cont,7
papeR,papeR::summarize_factor,18
papeR,papeR::as.ldf,2
papeR,papeR::prettify,2
papeR,papeR::labels.data.frame,4
papeR,papeR::prettifyPValue,6
papeR,papeR::get_option,2
papeR,papeR::plot.ldf,8
papeR,papeR::is.ldf,1
papeR,papeR::latex.table.fac,7
papeR,papeR::summarize,16
papeR,papeR::toLatex.character,2
parallelMap,parallelMap::parallelStartLocal,3
parallelMap,parallelMap::parallelStop,0
parallelMap,parallelMap::parallelStartMulticore,7
parallelMap,parallelMap::parallelSource,5
parallelMap,parallelMap::parallelGetRegisteredLevels,1
parallelMap,parallelMap::parallelGetOptions,0
parallelMap,parallelMap::parallelMap,8
parallelMap,parallelMap::parallelLibrary,5
parallelMap,parallelMap::parallelStartBatchtools,6
parallelMap,parallelMap::parallelExport,5
parallelMap,parallelMap::parallelStartBatchJobs,6
parallelMap,parallelMap::parallelSapply,7
parallelMap,parallelMap::parallelStartMPI,7
parallelMap,parallelMap::parallelStart,12
parallelMap,parallelMap::parallelLapply,5
parallelMap,parallelMap::parallelStartSocket,8
parallelMap,parallelMap::parallelRegisterLevels,2
paramlink,paramlink::restore_linkdat,3
paramlink,paramlink::transferMarkerdata,2
paramlink,paramlink::LR,3
paramlink,paramlink::unrelated,3
paramlink,paramlink::exclusionPower,9
paramlink,paramlink::cousinsPed,4
paramlink,paramlink::jacquard2,4
paramlink,paramlink::halfCousinPed,1
paramlink,paramlink::examineKinships,6
paramlink,paramlink::tieLoops,1
paramlink,paramlink::mergePed,3
paramlink,paramlink::readFamiliasLoci,1
paramlink,paramlink::peakSummary,4
paramlink,paramlink::addSon,5
paramlink,paramlink::addDaughter,5
paramlink,paramlink::fullSibMating,1
paramlink,paramlink::setPlotLabels,3
paramlink,paramlink::removeMarkers,6
paramlink,paramlink::nuclearPed,2
paramlink,paramlink::doubleCousins,5
paramlink,paramlink::addParents,5
paramlink,paramlink::IBDtriangle,7
paramlink,paramlink::trim,4
paramlink,paramlink::IBDestimate,5
paramlink,paramlink::showInTriangle,13
paramlink,paramlink::nephews_nieces,5
paramlink,paramlink::allGenotypes,1
paramlink,paramlink::swapAvailable,2
paramlink,paramlink::findLoopBreakers,1
paramlink,paramlink::halfSibStack,1
paramlink,paramlink::modifyMarker,9
paramlink,paramlink::lod.peaks,3
paramlink,paramlink::simpleSim,9
paramlink,paramlink::linkageSim,9
paramlink,paramlink::related.pairs,5
paramlink,paramlink::marker,10
paramlink,paramlink::setMarkers,4
paramlink,paramlink::setAvailable,2
paramlink,paramlink::doubleFirstCousins,0
paramlink,paramlink::descendants,3
paramlink,paramlink::likelihood_LINKAGE,9
paramlink,paramlink::siblings,4
paramlink,paramlink::swapSex,3
paramlink,paramlink::breakLoops,3
paramlink,paramlink::plotPedList,9
paramlink,paramlink::leaves,1
paramlink,paramlink::quadHalfFirstCousins,0
paramlink,paramlink::addOffspring,8
paramlink,paramlink::kinship.coeff,2
paramlink,paramlink::inbreeding,1
paramlink,paramlink::lod,7
paramlink,paramlink::is.singleton,1
paramlink,paramlink::Familias2linkdat,3
paramlink,paramlink::parents,3
paramlink,paramlink::geno.grid.subset,5
paramlink,paramlink::relabel,3
paramlink,paramlink::swapAff,3
paramlink,paramlink::mendelianCheck,3
paramlink,paramlink::relationLR,11
paramlink,paramlink::write.linkdat,4
paramlink,paramlink::getMarkers,5
paramlink,paramlink::singleton,5
paramlink,paramlink::readDatfile,3
paramlink,paramlink::merlin,9
paramlink,paramlink::addMarker,3
paramlink,paramlink::modifyMarkerMatrix,3
paramlink,paramlink::jacquard,2
paramlink,paramlink::linkage.power,8
paramlink,paramlink::merlinUnlikely,3
paramlink,paramlink::markerSim,10
paramlink,paramlink::swapGenotypes,2
paramlink,paramlink::pedigreeLoops,1
paramlink,paramlink::likelihood,2
paramlink,paramlink::cousinPed,1
paramlink,paramlink::halfCousinsPed,4
paramlink,paramlink::is.linkdat.list,1
paramlink,paramlink::twoMarkerDistribution,8
paramlink,paramlink::connectedComponents,3
paramlink,paramlink::setModel,5
paramlink,paramlink::oneMarkerDistribution,9
paramlink,paramlink::grandparents,4
paramlink,paramlink::ancestors,2
paramlink,paramlink::removeIndividuals,3
paramlink,paramlink::is.linkdat,1
paramlink,paramlink::cousins,6
paramlink,paramlink::fast.grid,2
paramlink,paramlink::spouses,3
paramlink,paramlink::branch,2
paramlink,paramlink::randomPed,5
paramlink,paramlink::findLoopBreakers2,1
paramlink,paramlink::linkdat,11
paramlink,paramlink::offspring,3
params,params::set_opts,4
params,params::get_opts,3
params,params::load_opts,6
params,params::check_args,2
params,params::read_sheet,8
params,params::new_opts,1
params,params::write_sheet,4
params,params::fix_names,2
params,params::.load_opts,6
params,params::kable,9
parcor,parcor::adalasso,6
parcor,parcor::pls.net,5
parcor,parcor::performance.pcor,6
parcor,parcor::ridge.cv,6
parcor,parcor::Beta2parcor,2
parcor,parcor::lm.ridge.univariate,4
parcor,parcor::sym2vec,1
parcor,parcor::ridge.net,6
parcor,parcor::mylars,6
parcor,parcor::adalasso.net,6
parsnip,parsnip::.x,0
parsnip,parsnip::get_pred_type,2
parsnip,parsnip::rand_forest,4
parsnip,parsnip::.y,0
parsnip,parsnip::control_parsnip,2
parsnip,parsnip::C5.0_train,7
parsnip,parsnip::set_mode,2
parsnip,parsnip::show_model_info,1
parsnip,parsnip::set_in_env,1
parsnip,parsnip::surv_reg,2
parsnip,parsnip::update_dot_check,1
parsnip,parsnip::fit.model_spec,5
parsnip,parsnip::rpart_train,7
parsnip,parsnip::set_engine,3
parsnip,parsnip::model_printer,2
parsnip,parsnip::set_env_val,2
parsnip,parsnip::logistic_reg,3
parsnip,parsnip::set_fit,4
parsnip,parsnip::set_args,2
parsnip,parsnip::%>%,0
parsnip,parsnip::linear_reg,3
parsnip,parsnip::predict.model_fit,5
parsnip,parsnip::null_value,1
parsnip,parsnip::boost_tree,8
parsnip,parsnip::fit_xy.model_spec,5
parsnip,parsnip::translate,2
parsnip,parsnip::set_model_engine,3
parsnip,parsnip::get_dependency,1
parsnip,parsnip::new_model_spec,6
parsnip,parsnip::nearest_neighbor,4
parsnip,parsnip::pred_value_template,4
parsnip,parsnip::mars,4
parsnip,parsnip::set_model_arg,6
parsnip,parsnip::get_from_env,1
parsnip,parsnip::get_fit,1
parsnip,parsnip::.preds,0
parsnip,parsnip::tidy.model_fit,2
parsnip,parsnip::svm_poly,5
parsnip,parsnip::has_multi_predict,2
parsnip,parsnip::check_empty_ellipse,1
parsnip,parsnip::check_final_param,1
parsnip,parsnip::varying,0
parsnip,parsnip::update_main_parameters,2
parsnip,parsnip::fit_xy,2
parsnip,parsnip::.obs,0
parsnip,parsnip::keras_mlp,9
parsnip,parsnip::is_varying,1
parsnip,parsnip::fit,2
parsnip,parsnip::set_new_model,1
parsnip,parsnip::.cols,0
parsnip,parsnip::fit_control,2
parsnip,parsnip::show_call,1
parsnip,parsnip::add_rowindex,1
parsnip,parsnip::get_model_env,0
parsnip,parsnip::set_pred,5
parsnip,parsnip::decision_tree,4
parsnip,parsnip::.facts,0
parsnip,parsnip::set_model_mode,2
parsnip,parsnip::multi_predict_args,2
parsnip,parsnip::svm_rbf,4
parsnip,parsnip::xgb_train,10
parsnip,parsnip::mlp,6
parsnip,parsnip::multi_predict,2
parsnip,parsnip::null_model,1
parsnip,parsnip::.lvls,0
parsnip,parsnip::nullmodel,2
parsnip,parsnip::show_fit,2
parsnip,parsnip::varying_args,2
parsnip,parsnip::set_dependency,3
parsnip,parsnip::make_classes,1
parsnip,parsnip::multinom_reg,3
parsnip,parsnip::.dat,0
partools,partools::ca,7
partools,partools::cameans,3
partools,partools::addlists,3
partools,partools::distribgetrows,2
partools,partools::geteltis,2
partools,partools::distribcat,2
partools,partools::distribisdt,2
partools,partools::doclscmd,2
partools,partools::filesplitrand,6
partools,partools::fileread,7
partools,partools::vote,1
partools,partools::caagg,5
partools,partools::dbsmsg,1
partools,partools::distribagg,7
partools,partools::cakm,4
partools,partools::writemgrscreen,1
partools,partools::setclsinfo,1
partools,partools::getnumdigs,1
partools,partools::distribmeans,5
partools,partools::dbs,4
partools,partools::ipstrcat,4
partools,partools::distribsplit,3
partools,partools::filecat,3
partools,partools::caclasspred,4
partools,partools::matrixtolist,2
partools,partools::filesort,10
partools,partools::linecount,3
partools,partools::re_code,1
partools,partools::caquantile,4
partools,partools::readnscramble,4
partools,partools::dfileagg,8
partools,partools::killdebug,0
partools,partools::dwhich.max,2
partools,partools::calm,2
partools,partools::dbsdump,0
partools,partools::caprcomp,3
partools,partools::filegetrows,4
partools,partools::distribcounts,3
partools,partools::dfilegetrows,5
partools,partools::formrowchunks,4
partools,partools::exportlibpaths,1
partools,partools::writewrkrscreens,1
partools,partools::parpdist,3
partools,partools::filesplit,4
partools,partools::caclassfit,2
partools,partools::dbsmsgstart,1
partools,partools::docmd,1
partools,partools::cabase,8
partools,partools::getpte,0
partools,partools::filechunkname,3
partools,partools::filesave,5
partools,partools::distribrange,3
partools,partools::fileshuffle,4
partools,partools::fileagg,7
partools,partools::caglm,2
partools,partools::caknn,4
partools,partools::dwhich.min,2
pastecs,pastecs::escouf,3
pastecs,pastecs::yearstodays,2
pastecs,pastecs::tseries,1
pastecs,pastecs::decevf,4
pastecs,pastecs::specs.tsd,2
pastecs,pastecs::disto,4
pastecs,pastecs::last,2
pastecs,pastecs::summary.tsd,2
pastecs,pastecs::print.turnogram,2
pastecs,pastecs::extract.turnpoints,6
pastecs,pastecs::print.turnpoints,2
pastecs,pastecs::plot.turnpoints,10
pastecs,pastecs::lines.escouf,8
pastecs,pastecs::match.tol,5
pastecs,pastecs::regul.screen,7
pastecs,pastecs::plot.stat.slide,11
pastecs,pastecs::extract.regul,4
pastecs,pastecs::print.summary.abund,2
pastecs,pastecs::regul,18
pastecs,pastecs::CenterD2,10
pastecs,pastecs::turnpoints,2
pastecs,pastecs::print.abund,2
pastecs,pastecs::print.escouf,2
pastecs,pastecs::summary.escouf,2
pastecs,pastecs::print.stat.slide,2
pastecs,pastecs::specs.regul,2
pastecs,pastecs::print.regul,2
pastecs,pastecs::plot.turnogram,12
pastecs,pastecs::plot.abund,16
pastecs,pastecs::extract,3
pastecs,pastecs::stat.pen,3
pastecs,pastecs::reglin,6
pastecs,pastecs::lines.turnpoints,7
pastecs,pastecs::regspline,7
pastecs,pastecs::extract.escouf,4
pastecs,pastecs::extract.tsd,5
pastecs,pastecs::GetUnitText,1
pastecs,pastecs::print.summary.turnpoints,2
pastecs,pastecs::decdiff,5
pastecs,pastecs::decaverage,7
pastecs,pastecs::.gleissberg.table,0
pastecs,pastecs::summary.regul,2
pastecs,pastecs::regconst,7
pastecs,pastecs::turnogram,11
pastecs,pastecs::identify.regul,5
pastecs,pastecs::.gleissberg.calc,2
pastecs,pastecs::print.summary.tsd,2
pastecs,pastecs::print.specs.regul,2
pastecs,pastecs::decmedian,5
pastecs,pastecs::summary.turnpoints,2
pastecs,pastecs::print.specs.tsd,2
pastecs,pastecs::regarea,9
pastecs,pastecs::lines.abund,7
pastecs,pastecs::disjoin,1
pastecs,pastecs::is.tseries,1
pastecs,pastecs::tsd,18
pastecs,pastecs::plot.escouf,17
pastecs,pastecs::identify.local.trend,2
pastecs,pastecs::CrossD2,7
pastecs,pastecs::print.tsd,2
pastecs,pastecs::regul.adj,13
pastecs,pastecs::print.summary.turnogram,2
pastecs,pastecs::vario,4
pastecs,pastecs::plot.regul,12
pastecs,pastecs::deccensus,3
pastecs,pastecs::pennington,3
pastecs,pastecs::AutoD2,6
pastecs,pastecs::specs,2
pastecs,pastecs::print.summary.escouf,2
pastecs,pastecs::decreg,3
pastecs,pastecs::identify.escouf,7
pastecs,pastecs::extract.turnogram,6
pastecs,pastecs::summary.turnogram,2
pastecs,pastecs::abund,2
pastecs,pastecs::trend.test,2
pastecs,pastecs::pgleissberg,4
pastecs,pastecs::local.trend,9
pastecs,pastecs::buysbal,7
pastecs,pastecs::identify.turnogram,5
pastecs,pastecs::daystoyears,3
pastecs,pastecs::lines.regul,6
pastecs,pastecs::lines.stat.slide,5
pastecs,pastecs::plot.tsd,13
pastecs,pastecs::hist.regul,8
pastecs,pastecs::stat.slide,12
pastecs,pastecs::print.summary.regul,2
pastecs,pastecs::first,2
pastecs,pastecs::extract.abund,4
pastecs,pastecs::identify.abund,7
pastecs,pastecs::summary.abund,2
pastecs,pastecs::decloess,8
pastecs,pastecs::stat.desc,5
patchwork,patchwork::get_dim,1
patchwork,patchwork::wrap_ggplot_grob,1
patchwork,patchwork::plot_spacer,0
patchwork,patchwork::wrap_plots,9
patchwork,patchwork::patchGrob,2
patchwork,patchwork::align_plots,1
patchwork,patchwork::guide_area,0
patchwork,patchwork::patchworkGrob,1
patchwork,patchwork::plot_annotation,8
patchwork,patchwork::plot_layout,8
patchwork,patchwork::get_max_dim,1
patchwork,patchwork::set_dim,2
patchwork,patchwork::wrap_elements,5
patchwork,patchwork::area,4
PAutilities,PAutilities::get_transition_info,4
PAutilities,PAutilities::spurious_curve,4
PAutilities,PAutilities::.__T__[:base,0
PAutilities,PAutilities::paired_equivalence_test,9
PAutilities,PAutilities::.__T__[[<-:base,0
PAutilities,PAutilities::.__T__-:base,0
PAutilities,PAutilities::.__T__$:base,0
PAutilities,PAutilities::get_age,3
PAutilities,PAutilities::get_kcal_vo2_conversion,2
PAutilities,PAutilities::.__T__$<-:base,0
PAutilities,PAutilities::manage_procedure,4
PAutilities,PAutilities::bout_mvpa,8
PAutilities,PAutilities::index_runs,2
PAutilities,PAutilities::.__T__+:base,0
PAutilities,PAutilities::get_BMI_percentile,6
PAutilities,PAutilities::get_duration,1
PAutilities,PAutilities::test_errors,5
PAutilities,PAutilities::.__T__[<-:base,0
PAutilities,PAutilities::ba_plot,7
PAutilities,PAutilities::mean_sd,6
PAutilities,PAutilities::rmr_sliding,5
PAutilities,PAutilities::descriptives,3
PAutilities,PAutilities::get_bmr,11
PAutilities,PAutilities::weir_equation,3
PAutilities,PAutilities::get_intensity,3
pBrackets,pBrackets::brackets,12
pBrackets,pBrackets::grid.brackets,11
pca3d,pca3d::listShapes,0
pca3d,pca3d::defaultPalettePCA3D,3
pca3d,pca3d::pca3d,28
pca3d,pca3d::snapshotPCA3d,1
pca3d,pca3d::makeMoviePCA,1
pca3d,pca3d::pca2d,28
PCAmixdata,PCAmixdata::recodquant,1
PCAmixdata,PCAmixdata::tab.disjonctif.NA,2
PCAmixdata,PCAmixdata::PCAmix,7
PCAmixdata,PCAmixdata::supvar,2
PCAmixdata,PCAmixdata::splitgroups,3
PCAmixdata,PCAmixdata::recod,3
PCAmixdata,PCAmixdata::MFAmix,7
PCAmixdata,PCAmixdata::recodqual,2
PCAmixdata,PCAmixdata::PCArot,4
PCAmixdata,PCAmixdata::splitmix,1
PCovR,PCovR::summary.pcovr,2
PCovR,PCovR::pcovr_est,6
PCovR,PCovR::ErrorRatio,6
PCovR,PCovR::pcovr,14
PCovR,PCovR::SortLoadings,1
PCovR,PCovR::pcovr.default,14
PCovR,PCovR::wvarim,2
PCovR,PCovR::plot.pcovr,4
PCovR,PCovR::tarrotob,2
PCovR,PCovR::promin,2
PCovR,PCovR::print.pcovr,2
pcse,pcse::summary.pcse,2
pcse,pcse::vcovPC,2
pcse,pcse::vcovPC.default,5
pcse,pcse::pcse,4
pdist,pdist::pdist,4
pdist,pdist::.__T__[:base,0
pedgene,pedgene::pedigreeChecks,3
pedgene,pedgene::pedgene.stats,11
pedgene,pedgene::print.pedgene,2
pedgene,pedgene::quadfactor,5
pedgene,pedgene::pedgene,12
pedgene,pedgene::summary.pedgene,2
pedigree,pedigree::countGen,1
pedigree,pedigree::countOff,1
pedigree,pedigree::calcInbreeding,1
pedigree,pedigree::calcG,3
pedigree,pedigree::gblup,4
pedigree,pedigree::add.Inds,1
pedigree,pedigree::blup,4
pedigree,pedigree::orderPed,1
pedigree,pedigree::makeAinv,1
pedigree,pedigree::makeA,2
pedigree,pedigree::trimPed,3
pedprobr,pedprobr::HWprob,4
pedprobr,pedprobr::allGenotypes,1
pedprobr,pedprobr::likelihoodMerlin,7
pedprobr,pedprobr::oneMarkerDistribution,7
pedprobr,pedprobr::likelihood,2
pedprobr,pedprobr::genoCombinations,4
pedprobr,pedprobr::twoMarkerDistribution,8
pedtools,pedtools::findLoopBreakers2,2
pedtools,pedtools::is.singleton,1
pedtools,pedtools::doubleCousins,7
pedtools,pedtools::ancestors,3
pedtools,pedtools::isXmarker,2
pedtools,pedtools::typedMembers,2
pedtools,pedtools::is.markerList,1
pedtools,pedtools::children,3
pedtools,pedtools::randomPed,4
pedtools,pedtools::as.ped,2
pedtools,pedtools::alleles,2
pedtools,pedtools::hasMarkers,1
pedtools,pedtools::nMarkers,1
pedtools,pedtools::nuclearPed,5
pedtools,pedtools::addSon,4
pedtools,pedtools::findLoopBreakers,1
pedtools,pedtools::is.marker,1
pedtools,pedtools::has_selfing,1
pedtools,pedtools::setFrequencyDatabase,3
pedtools,pedtools::addMarkers,7
pedtools,pedtools::addParents,5
pedtools,pedtools::getSex,3
pedtools,pedtools::chrom,2
pedtools,pedtools::famid,2
pedtools,pedtools::mother,3
pedtools,pedtools::has_inbred_founders,1
pedtools,pedtools::inbreedingLoops,1
pedtools,pedtools::singleton,3
pedtools,pedtools::as_kinship2_pedigree,3
pedtools,pedtools::removeIndividuals,3
pedtools,pedtools::transferMarkers,5
pedtools,pedtools::females,2
pedtools,pedtools::ped,8
pedtools,pedtools::posCm,2
pedtools,pedtools::hasUnbrokenLoops,1
pedtools,pedtools::parentsBeforeChildren,1
pedtools,pedtools::validatePed,1
pedtools,pedtools::chrom<-,0
pedtools,pedtools::halfSibStack,1
pedtools,pedtools::selectMarkers,5
pedtools,pedtools::addChildren,7
pedtools,pedtools::hasParentsBeforeChildren,1
pedtools,pedtools::nTyped,2
pedtools,pedtools::setMarkers,7
pedtools,pedtools::genotype,2
pedtools,pedtools::parents,3
pedtools,pedtools::siblings,4
pedtools,pedtools::doubleFirstCousins,0
pedtools,pedtools::getFrequencyDatabase,2
pedtools,pedtools::setLocusAttributes,5
pedtools,pedtools::halfCousinPed,4
pedtools,pedtools::spouses,3
pedtools,pedtools::connectedComponents,5
pedtools,pedtools::males,2
pedtools,pedtools::reorderPed,2
pedtools,pedtools::nephews_nieces,5
pedtools,pedtools::addDaughter,4
pedtools,pedtools::parents_before_children,1
pedtools,pedtools::name<-,0
pedtools,pedtools::genotype<-,0
pedtools,pedtools::branch,2
pedtools,pedtools::leaves,2
pedtools,pedtools::mendelianCheck,3
pedtools,pedtools::cousinPed,4
pedtools,pedtools::afreq<-,0
pedtools,pedtools::untypedMembers,2
pedtools,pedtools::unrelated,3
pedtools,pedtools::swapSex,3
pedtools,pedtools::tieLoops,2
pedtools,pedtools::internalID,2
pedtools,pedtools::is.ped,1
pedtools,pedtools::allowsMutations,2
pedtools,pedtools::founders,2
pedtools,pedtools::has_parents_before_children,1
pedtools,pedtools::getComponent,3
pedtools,pedtools::getMap,5
pedtools,pedtools::plotPedList,9
pedtools,pedtools::setAlleles,4
pedtools,pedtools::subnucs,1
pedtools,pedtools::posCm<-,0
pedtools,pedtools::famid<-,0
pedtools,pedtools::quadHalfFirstCousins,0
pedtools,pedtools::cousins,6
pedtools,pedtools::halfSibPed,4
pedtools,pedtools::nAlleles,2
pedtools,pedtools::emptyMarker,2
pedtools,pedtools::hasCommonAncestor,1
pedtools,pedtools::mutmod,2
pedtools,pedtools::getMarkers,5
pedtools,pedtools::pedsize,1
pedtools,pedtools::peelingOrder,1
pedtools,pedtools::getLocusAttributes,3
pedtools,pedtools::offspring,3
pedtools,pedtools::founderInbreeding,4
pedtools,pedtools::is.pedList,1
pedtools,pedtools::relabel,3
pedtools,pedtools::linearPed,2
pedtools,pedtools::whichMarkers,5
pedtools,pedtools::restore_ped,1
pedtools,pedtools::restorePed,3
pedtools,pedtools::descendants,3
pedtools,pedtools::sortGenotypes,1
pedtools,pedtools::hasSelfing,1
pedtools,pedtools::ancestralPed,1
pedtools,pedtools::founderInbreeding<-,0
pedtools,pedtools::selfingPed,2
pedtools,pedtools::mergePed,3
pedtools,pedtools::afreq,2
pedtools,pedtools::posMb,2
pedtools,pedtools::marker,12
pedtools,pedtools::posMb<-,0
pedtools,pedtools::getAlleles,3
pedtools,pedtools::has_unbroken_loops,1
pedtools,pedtools::nonfounders,2
pedtools,pedtools::readPed,13
pedtools,pedtools::fullSibMating,1
pedtools,pedtools::removeMarkers,5
pedtools,pedtools::father,3
pedtools,pedtools::grandparents,4
pedtools,pedtools::hasInbredFounders,2
pedtools,pedtools::is_Xmarker,1
pedtools,pedtools::writePed,5
pedtools,pedtools::validate_ped,1
pedtools,pedtools::name,2
pedtools,pedtools::breakLoops,4
pedtools,pedtools::has_common_ancestor,1
pedtools,pedtools::mutmod<-,0
pegas,pegas::MMD,9
pegas,pegas::expand.genotype,4
pegas,pegas::haplotype,2
pegas,pegas::msn,1
pegas,pegas::theta.s,2
pegas,pegas::read.gtx,1
pegas,pegas::haploNet,3
pegas,pegas::H,2
pegas,pegas::hw.test,3
pegas,pegas::geod,3
pegas,pegas::write.loci,5
pegas,pegas::nuc.div,2
pegas,pegas::LDscan,2
pegas,pegas::plotNetMDS,7
pegas,pegas::allelicrichness,3
pegas,pegas::mst,1
pegas,pegas::dist.haplotype.loci,1
pegas,pegas::F2,7
pegas,pegas::F3,7
pegas,pegas::getAlleles,1
pegas,pegas::F4,7
pegas,pegas::site.spectrum,2
pegas,pegas::rangePOS,3
pegas,pegas::Fst,4
pegas,pegas::rhost,3
pegas,pegas::theta.msat,1
pegas,pegas::read.vcf,5
pegas,pegas::getGenotypes,1
pegas,pegas::VCFlabels,1
pegas,pegas::dist.hamming,1
pegas,pegas::theta.h,2
pegas,pegas::theta.k,3
pegas,pegas::dist.snp,2
pegas,pegas::loci2SnpMatrix,2
pegas,pegas::proba.genotype,3
pegas,pegas::is.phased,1
pegas,pegas::Rst,4
pegas,pegas::haploFreq,5
pegas,pegas::rr.test,3
pegas,pegas::write.pegas.amova,2
pegas,pegas::as.loci,2
pegas,pegas::theta.tree.hetero,4
pegas,pegas::selectQUAL,2
pegas,pegas::theta.tree,5
